time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
152.0,0.999910280726052,-0.00019479469478664516,0.9826013626438321,-0.09402870229415097,0.9826013407169604,-0.09402869381583298
153.0,0.9999052140885716,-0.00019781565308673942,0.980781575266798,-0.09645304086297403,0.9807815530924439,-0.09645303216842174
154.0,0.9999074116501642,-0.00019655472418747278,0.9815287336526483,-0.09551863105263245,0.9815287115865886,-0.0955186224383241
155.0,0.9999147032930654,-0.00019231503721960043,0.9840296278492305,-0.09243525578384644,0.984029606140476,-0.09243524743556945
156.0,0.9999229708608811,-0.00018746861145908743,0.9868615352002831,-0.08889457342988129,0.9868615138971284,-0.08889456538313852
157.0,0.999928222341038,-0.0001843234661536849,0.9886718186606605,-0.08665826033664394,0.9886717976151967,-0.08665825248058312
158.0,0.9999280099637732,-0.0001844686673477044,0.9886073868936869,-0.08676254213055538,0.9886073658375131,-0.0867625342671632
159.0,0.9999222712329237,-0.00018787660960644683,0.9866312286786751,-0.08920812926096207,0.9866312073408687,-0.08920812118932357
160.0,0.9999134654519231,-0.00019304410501386988,0.9836039237801473,-0.09296129690681154,0.9836039020093119,-0.09296128851458871
161.0,0.9999056395905829,-0.00019757548166199104,0.9809119336684444,-0.09627562986142042,0.9809119115154222,-0.09627562118253469
162.0,0.9999029768727976,-0.00019912670982311778,0.9800111935803402,-0.09741160573564309,0.9800111712947815,-0.09741159695877873
163.0,0.9999077798057388,-0.00019634068141473164,0.981652540976284,-0.0953788006131276,0.9816525189276774,-0.09537879201281786
164.0,0.9999198902551935,-0.00018927880187287225,0.9858008386888897,-0.09022389357847657,0.9858008172342447,-0.09022388541903067
165.0,0.9999361885053867,-0.0001795612436027385,0.9914210173015515,-0.08326962203940895,0.9914209966476643,-0.08326961447341602
166.0,0.9999521761210889,-0.00016974150085487328,0.9969368965801523,-0.07636593669094649,0.9969368767155531,-0.07636592970425114
167.0,0.999963767190802,-0.00016250267775416518,1.0009540200620328,-0.07140145276953787,1.0009540007675108,-0.07140144620159879
168.0,0.9999683446625042,-0.00015958814926151952,1.0026220689322742,-0.06964952648001527,1.0026220498591745,-0.06964952006289787
169.0,0.999965781138351,-0.00016120711437542744,1.001725197592888,-0.07074747174229,1.0017251783937728,-0.07074746523197306
170.0,0.9999584060338005,-0.00016588403958946513,0.9991729812146575,-0.07395982965746993,0.9991729616498787,-0.07395982288066924
171.0,0.9999499597413836,-0.0001711344290992033,0.9962764951013742,-0.0775920044459783,0.9962764751191343,-0.07759199736418168
172.0,0.9999443395618763,-0.00017457987917835616,0.9943322912590082,-0.08001964013931383,0.9943322709998629,-0.0800196328545123
173.0,0.9999441186943347,-0.00017473316947027833,0.9942658958090332,-0.0801153102974761,0.9942658755386703,-0.08011530300512956
174.0,0.9999492362796193,-0.0001715674128284781,0.9960224335530272,-0.07790774188799915,0.9960224135360981,-0.07790773478117252
175.0,0.9999572526259799,-0.00016659242792110436,0.9987839855800419,-0.07445210596019286,0.9987839659591103,-0.07445209914228326
176.0,0.9999642095499205,-0.00016221817321998582,1.0012012812035795,-0.07143517025062901,1.001201261925988,-0.07143516368547231
177.0,0.9999663022425916,-0.00016088571629286082,1.0019225130209806,-0.07053400487690574,1.0019224938468956,-0.07053399838557042
178.0,0.9999612755252287,-0.00016407193266910713,1.0001739989741745,-0.07270667646516235,1.0001739795513442,-0.07270666979256864
179.0,0.9999492236587417,-0.00017159505012299714,0.9960295761265878,-0.07790600944317261,0.996029556108951,-0.07790600233612328
180.0,0.9999327004237725,-0.00018167807603926674,0.9903510538299035,-0.08503414602362833,0.990351032995825,-0.08503413831761462
